ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
461000,Male,Yes,61,No,Marketing,1.0,3,2.0,1
459319,Female,Yes,46,No,Artist,1.0,3,2.0,1
467581,Female,Yes,33,Yes,Engineer,2.0,2,2.0,1
463669,Female,Yes,31,Yes,Marketing,7.0,3,4.0,0
460604,Female,Yes,41,No,Entertainment,9.0,3,2.0,0
464912,Male,Yes,32,Yes,Doctor,9.0,2,2.0,0
466645,Male,Yes,66,Yes,Lawyer,5.0,1,2.0,1
459715,Male,No,20,No,Healthcare,2.0,1,4.0,2
463828,Male,Yes,43,No,Engineer,0.0,2,2.0,1
467438,Male,No,28,No,Entertainment,6.0,1,3.0,0
463031,Female,Yes,38,Yes,Artist,1.0,2,4.0,2
465219,Male,Yes,42,Yes,Healthcare,5.0,1,2.0,0
467497,Male,Yes,51,Yes,Artist,1.0,1,3.0,1
462112,Male,Yes,78,Yes,Lawyer,1.0,1,1.0,1
461773,Male,Yes,69,Yes,Entertainment,1.0,3,3.0,1
465599,Female,Yes,47,Yes,Healthcare,0.0,2,6.0,2
460261,Female,Yes,58,Yes,Lawyer,1.0,3,4.0,1
466749,Male,No,21,Yes,Healthcare,1.0,1,5.0,2
459037,Female,No,23,No,Engineer,1.0,1,5.0,2
465139,Male,Yes,40,No,Executive,9.0,2,2.0,0
465786,Female,No,19,No,Doctor,0.0,1,3.0,2
465847,Female,No,40,Yes,Lawyer,1.0,1,1.0,1
459977,Female,No,41,Yes,Artist,4.0,1,1.0,1
461242,Male,Yes,52,Yes,Healthcare,1.0,1,2.0,1
464995,Male,Yes,45,No,Executive,3.0,3,4.0,2
461508,Male,No,33,Yes,Artist,8.0,1,1.0,0
459174,Male,No,43,Yes,Artist,1.0,1,2.0,1
465852,Male,Yes,39,Yes,Doctor,1.0,1,2.0,1
466892,Male,Yes,51,Yes,Artist,1.0,2,3.0,1
463693,Male,Yes,35,Yes,Artist,9.0,3,3.0,0
464190,Male,No,37,Yes,Executive,3.0,1,1.0,1
459391,Female,No,40,Yes,Engineer,1.0,1,4.0,2
462390,Female,No,28,No,Healthcare,0.0,1,4.0,2
467177,Male,No,69,Yes,Marketing,8.0,1,4.0,0
461343,Male,Yes,27,Yes,Artist,6.0,2,2.0,0
459661,Male,Yes,62,Yes,Executive,0.0,3,3.0,1
459854,Female,Yes,57,Yes,Artist,0.0,3,2.0,1
458995,Male,Yes,62,No,Executive,0.0,3,4.0,1
459751,Male,No,28,No,Marketing,0.0,1,6.0,2
466951,Female,Yes,52,Yes,Artist,0.0,3,3.0,1
459971,Female,No,40,Yes,Healthcare,8.0,1,1.0,0
465370,Female,No,53,Yes,Artist,0.0,1,1.0,1
462178,Female,Yes,73,Yes,Lawyer,7.0,1,2.0,1
463277,Female,Yes,26,No,Engineer,6.0,1,2.0,0
461836,Male,Yes,53,Yes,Artist,6.0,2,3.0,0
466836,Female,No,42,Yes,Doctor,0.0,1,1.0,1
464449,Female,No,67,Yes,Engineer,0.0,1,1.0,1
461443,Female,Yes,70,Yes,Artist,1.0,2,2.0,1
459222,Female,Yes,68,Yes,Artist,1.0,2,3.0,1
459549,Male,No,22,No,Healthcare,9.0,1,5.0,0
462292,Male,Yes,65,Yes,Artist,1.0,1,1.0,1
467505,Male,Yes,43,Yes,Artist,0.0,1,4.0,2
463992,Male,Yes,39,Yes,Artist,0.0,2,2.0,1
464944,Female,Yes,37,Yes,Entertainment,0.0,1,2.0,1
459333,Male,No,29,Yes,Healthcare,1.0,1,2.0,2
467286,Male,No,27,Yes,Healthcare,1.0,1,3.0,2
467076,Female,Yes,48,Yes,Doctor,0.0,2,2.0,1
462577,Female,Yes,70,No,Marketing,0.0,3,2.0,1
460346,Female,Yes,40,Yes,Artist,12.0,2,2.0,0
459900,Male,No,52,Yes,Artist,6.0,1,1.0,0
462990,Female,No,25,Yes,Healthcare,3.0,1,5.0,2
464625,Female,No,48,Yes,Artist,0.0,1,2.0,1
464790,Female,No,42,Yes,Artist,0.0,1,1.0,1
460012,Female,Yes,50,Yes,Artist,1.0,3,3.0,1
459968,Male,No,39,Yes,Artist,11.0,1,1.0,0
464221,Male,Yes,56,Yes,Entertainment,0.0,1,1.0,1
465031,Female,Yes,67,Yes,Entertainment,1.0,2,2.0,1
465522,Female,No,29,Yes,Healthcare,2.0,1,8.0,2
465212,Male,Yes,46,Yes,Executive,2.0,3,4.0,2
461575,Male,No,31,No,Doctor,1.0,1,4.0,2
460001,Male,Yes,41,Yes,Artist,4.0,2,2.0,1
460778,Male,No,27,Yes,Artist,0.0,1,8.0,2
460700,Male,Yes,56,Yes,Entertainment,1.0,2,3.0,1
460616,Male,Yes,32,Yes,Homemaker,2.0,2,2.0,2
462665,Female,Yes,59,Yes,Artist,4.0,2,4.0,1
465798,Female,No,41,Yes,Healthcare,0.0,1,3.0,2
461201,Female,No,59,Yes,Artist,0.0,1,1.0,1
465134,Female,Yes,55,Yes,Entertainment,1.0,2,5.0,2
462893,Female,Yes,52,No,Artist,1.0,2,3.0,1
459208,Female,Yes,61,Yes,Artist,1.0,3,2.0,1
461896,Male,Yes,46,Yes,Artist,1.0,1,1.0,1
459868,Female,Yes,46,Yes,Engineer,1.0,2,2.0,1
464568,Male,Yes,36,Yes,Artist,8.0,2,2.0,0
462492,Male,Yes,36,No,Artist,1.0,2,4.0,2
467559,Male,Yes,58,Yes,Executive,0.0,2,4.0,1
464277,Male,No,25,Yes,Artist,2.0,1,1.0,1
462798,Male,Yes,65,Yes,Artist,7.0,3,2.0,0
460998,Male,No,27,Yes,Lawyer,0.0,1,3.0,2
463630,Male,No,39,Yes,Entertainment,1.0,1,2.0,1
463569,Female,Yes,59,No,Marketing,1.0,2,4.0,1
460044,Female,Yes,47,Yes,Artist,0.0,1,2.0,1
461026,Female,Yes,41,Yes,Artist,7.0,2,2.0,0
461468,Male,Yes,66,Yes,Entertainment,7.0,2,3.0,0
467224,Female,No,19,No,Entertainment,0.0,1,4.0,2
462879,Male,Yes,74,Yes,Lawyer,1.0,3,2.0,1
460349,Male,Yes,35,Yes,Artist,3.0,2,2.0,1
459591,Male,Yes,50,Yes,Artist,1.0,2,3.0,1
459133,Male,No,23,No,Entertainment,1.0,1,3.0,2
465465,Female,Yes,28,Yes,Artist,8.0,1,2.0,0
460231,Male,Yes,59,Yes,Executive,11.0,3,3.0,0
461111,Female,Yes,42,Yes,Doctor,8.0,1,1.0,0
459203,Male,Yes,35,Yes,Engineer,0.0,1,2.0,1
463540,Male,Yes,56,Yes,Artist,8.0,2,3.0,0
461971,Male,Yes,50,Yes,Entertainment,1.0,2,4.0,2
467183,Male,Yes,39,Yes,Entertainment,4.0,2,4.0,2
466548,Female,Yes,45,Yes,Artist,1.0,2,2.0,1
460747,Male,Yes,52,Yes,Artist,1.0,2,4.0,1
459721,Male,Yes,76,Yes,Lawyer,0.0,1,2.0,1
463204,Male,No,36,No,Entertainment,1.0,1,1.0,1
467618,Male,No,26,No,Doctor,6.0,1,2.0,0
467903,Male,Yes,39,Yes,Entertainment,9.0,1,2.0,0
466249,Female,No,18,No,Healthcare,8.0,1,4.0,0
464467,Female,No,43,Yes,Healthcare,1.0,1,2.0,1
461138,Male,Yes,63,Yes,Entertainment,1.0,3,2.0,1
463392,Female,Yes,36,Yes,Artist,5.0,1,2.0,0
466671,Female,Yes,33,No,Healthcare,2.0,1,3.0,2
463908,Female,Yes,37,Yes,Artist,9.0,1,2.0,0
464154,Female,Yes,47,Yes,Artist,1.0,2,4.0,2
461272,Male,Yes,67,Yes,Artist,0.0,1,1.0,1
461765,Female,No,36,Yes,Artist,1.0,1,1.0,1
467099,Female,No,30,No,Entertainment,0.0,1,3.0,2
464151,Male,No,40,Yes,Doctor,12.0,1,1.0,0
461304,Male,No,19,No,Marketing,2.0,1,4.0,2
459569,Male,No,32,Yes,Healthcare,2.0,1,1.0,1
461457,Female,Yes,32,No,Doctor,1.0,1,5.0,2
467851,Male,No,33,No,Marketing,1.0,1,5.0,2
463510,Female,No,27,Yes,Healthcare,1.0,1,7.0,2
465519,Female,Yes,73,No,Lawyer,1.0,3,2.0,1
461092,Female,Yes,29,Yes,Homemaker,0.0,3,2.0,2
461180,Male,No,28,No,Entertainment,0.0,1,3.0,2
462473,Male,No,69,No,Engineer,1.0,1,3.0,1
463028,Male,No,33,No,Doctor,1.0,1,4.0,2
461276,Male,Yes,67,Yes,Marketing,1.0,1,2.0,1
460940,Male,Yes,73,Yes,Artist,0.0,1,1.0,1
462955,Male,Yes,42,Yes,Artist,1.0,1,2.0,1
467725,Male,No,32,Yes,Healthcare,9.0,1,2.0,0
465217,Male,Yes,53,Yes,Executive,1.0,3,5.0,2
463657,Male,Yes,42,Yes,Executive,0.0,3,2.0,1
465851,Female,Yes,50,No,Artist,9.0,3,2.0,0
466561,Female,No,19,No,Healthcare,3.0,1,3.0,2
464543,Female,No,38,Yes,Artist,7.0,1,1.0,0
462640,Male,Yes,27,No,Executive,7.0,1,2.0,0
467649,Male,Yes,38,Yes,Doctor,0.0,2,5.0,2
466016,Female,No,48,Yes,Homemaker,1.0,1,1.0,1
462547,Male,No,22,No,Healthcare,9.0,1,4.0,0
462963,Male,Yes,30,Yes,Artist,0.0,2,2.0,2
466305,Male,No,31,No,Healthcare,1.0,1,3.0,2
462631,Female,Yes,35,No,Engineer,2.0,3,4.0,2
460706,Female,No,27,No,Engineer,6.0,1,6.0,2
460282,Male,Yes,40,No,Executive,0.0,1,3.0,2
459041,Male,Yes,62,Yes,Artist,8.0,1,1.0,0
460114,Male,Yes,30,Yes,Healthcare,8.0,1,2.0,0
460147,Male,Yes,67,Yes,Entertainment,1.0,2,3.0,1
462123,Male,No,38,Yes,Artist,0.0,1,2.0,1
465768,Female,No,37,Yes,Artist,7.0,1,4.0,0
463236,Female,No,26,Yes,Healthcare,5.0,1,2.0,0
462487,Male,Yes,61,Yes,Entertainment,2.0,2,4.0,1
463954,Male,Yes,22,No,Entertainment,1.0,2,3.0,2
466609,Female,Yes,47,Yes,Artist,0.0,2,5.0,2
461741,Male,Yes,67,Yes,Lawyer,1.0,3,2.0,1
464416,Male,Yes,38,Yes,Artist,1.0,1,6.0,2
467513,Female,Yes,36,No,Engineer,1.0,2,4.0,2
465428,Female,No,36,Yes,Engineer,0.0,1,1.0,1
464632,Male,No,29,No,Entertainment,0.0,1,8.0,2
462999,Female,No,29,No,Engineer,0.0,3,4.0,2
462554,Male,No,28,No,Healthcare,1.0,1,8.0,2
460075,Female,No,25,Yes,Artist,1.0,1,1.0,1
460838,Male,No,40,Yes,Artist,0.0,1,1.0,1
464889,Male,Yes,41,No,Executive,1.0,1,7.0,2
465490,Female,Yes,35,Yes,Artist,0.0,2,5.0,2
465909,Male,Yes,39,Yes,Entertainment,9.0,1,1.0,0
465117,Female,Yes,73,Yes,Artist,1.0,3,2.0,1
459085,Male,No,22,No,Marketing,4.0,1,3.0,2
464709,Male,Yes,40,No,Executive,8.0,3,5.0,0
460572,Female,No,30,Yes,Engineer,0.0,1,4.0,2
464612,Male,No,32,Yes,Doctor,1.0,1,2.0,2
465424,Male,No,38,Yes,Entertainment,1.0,1,3.0,2
463093,Female,Yes,31,No,Healthcare,1.0,1,4.0,2
466803,Female,Yes,41,Yes,Marketing,0.0,1,2.0,1
463248,Female,Yes,26,No,Homemaker,8.0,2,4.0,0
464155,Male,No,41,No,Doctor,0.0,1,3.0,2
467424,Male,Yes,56,Yes,Entertainment,2.0,2,2.0,1
465220,Male,Yes,61,No,Executive,0.0,3,2.0,1
463004,Male,Yes,48,Yes,Artist,0.0,2,2.0,1
463315,Male,Yes,40,Yes,Executive,0.0,3,4.0,2
463234,Female,No,22,No,Engineer,1.0,1,4.0,2
462453,Male,No,22,No,Healthcare,9.0,1,5.0,0
464486,Male,No,22,No,Healthcare,0.0,1,3.0,2
467111,Male,Yes,72,Yes,Artist,0.0,1,1.0,1
466355,Male,No,27,Yes,Healthcare,0.0,1,2.0,2
463230,Female,Yes,35,Yes,Engineer,5.0,3,3.0,0
465018,Male,No,42,Yes,Entertainment,0.0,1,3.0,1
464940,Female,Yes,30,No,Engineer,1.0,1,2.0,2
465294,Male,Yes,73,No,Lawyer,0.0,1,2.0,1
461525,Male,Yes,68,Yes,Entertainment,1.0,1,2.0,1
460058,Male,Yes,46,Yes,Artist,0.0,1,1.0,1
464692,Female,No,48,No,Marketing,1.0,1,1.0,1
466342,Female,Yes,49,Yes,Artist,0.0,2,5.0,2
459214,Female,No,26,Yes,Engineer,0.0,1,3.0,2
464243,Female,No,49,Yes,Artist,1.0,1,2.0,1
459652,Female,No,26,No,Engineer,7.0,1,4.0,0
466187,Female,Yes,56,Yes,Artist,4.0,2,2.0,1
466421,Male,Yes,26,No,Doctor,4.0,2,3.0,2
461541,Male,No,36,Yes,Executive,9.0,1,3.0,0
462709,Female,No,32,No,Doctor,0.0,1,3.0,2
466233,Female,Yes,56,Yes,Homemaker,5.0,1,1.0,1
461881,Male,No,40,Yes,Artist,1.0,1,1.0,1
466371,Male,No,19,No,Healthcare,1.0,1,4.0,2
467717,Female,Yes,66,No,Engineer,0.0,3,5.0,1
464917,Female,Yes,76,No,Lawyer,0.0,1,1.0,1
466031,Female,No,30,No,Entertainment,6.0,1,1.0,0
467039,Male,Yes,26,No,Homemaker,9.0,2,2.0,0
464334,Female,No,33,Yes,Healthcare,1.0,1,3.0,2
459185,Female,No,25,Yes,Entertainment,5.0,1,1.0,0
460580,Female,Yes,27,No,Engineer,9.0,1,2.0,0
464808,Male,Yes,42,No,Entertainment,1.0,1,4.0,2
465583,Male,No,35,Yes,Artist,2.0,1,2.0,1
462042,Female,No,29,No,Healthcare,0.0,1,3.0,2
460013,Female,No,68,No,Healthcare,2.0,1,3.0,1
461776,Male,Yes,72,No,Engineer,0.0,3,4.0,1
467251,Female,No,21,No,Engineer,1.0,1,6.0,2
464937,Male,Yes,50,Yes,Artist,0.0,1,2.0,1
464072,Male,Yes,49,Yes,Executive,1.0,1,2.0,1
460836,Female,Yes,33,No,Artist,6.0,2,2.0,0
467323,Female,Yes,52,Yes,Artist,7.0,2,4.0,0
459030,Male,Yes,46,No,Executive,6.0,3,6.0,2
460926,Male,Yes,50,Yes,Artist,1.0,2,4.0,2
463803,Female,No,30,Yes,Entertainment,0.0,1,2.0,2
466540,Male,No,22,No,Healthcare,2.0,1,2.0,2
459083,Male,Yes,58,Yes,Artist,8.0,2,3.0,0
467699,Female,Yes,32,Yes,Doctor,0.0,2,2.0,2
465773,Male,No,29,No,Entertainment,8.0,1,4.0,0
464984,Male,No,32,Yes,Artist,1.0,1,1.0,1
466215,Male,Yes,53,Yes,Artist,3.0,2,4.0,1
460508,Male,Yes,27,Yes,Healthcare,2.0,3,3.0,2
460229,Female,Yes,68,Yes,Lawyer,2.0,3,2.0,1
459735,Female,No,43,No,Artist,2.0,1,1.0,1
459289,Male,No,39,Yes,Doctor,1.0,1,1.0,1
461853,Male,No,20,No,Healthcare,6.0,1,3.0,0
465345,Female,No,40,Yes,Artist,0.0,1,3.0,2
464513,Male,Yes,38,Yes,Executive,6.0,3,3.0,0
465806,Female,No,26,Yes,Marketing,0.0,1,2.0,2
463534,Female,No,31,Yes,Engineer,1.0,1,4.0,2
467053,Male,No,22,No,Healthcare,6.0,1,4.0,0
459730,Male,Yes,35,No,Healthcare,1.0,1,2.0,1
464269,Male,No,37,Yes,Entertainment,0.0,1,2.0,1
466839,Female,No,26,No,Homemaker,8.0,1,2.0,0
466510,Male,No,51,Yes,Artist,6.0,1,1.0,0
464299,Female,No,35,Yes,Artist,12.0,1,3.0,0
463773,Male,Yes,36,Yes,Artist,9.0,2,2.0,0
462133,Female,Yes,46,Yes,Doctor,9.0,3,3.0,0
466895,Male,Yes,46,Yes,Marketing,9.0,1,1.0,0
460848,Male,Yes,53,No,Entertainment,10.0,2,3.0,0
459324,Female,No,18,No,Healthcare,1.0,1,3.0,2
467214,Male,No,26,No,Engineer,0.0,1,4.0,2
462009,Female,Yes,32,Yes,Healthcare,8.0,3,2.0,0
464929,Male,Yes,69,No,Doctor,0.0,2,3.0,1
463149,Male,Yes,60,Yes,Artist,3.0,2,2.0,1
463447,Male,Yes,60,No,Engineer,0.0,2,2.0,1
464833,Male,Yes,51,No,Executive,0.0,1,9.0,2
462088,Male,Yes,26,Yes,Artist,0.0,2,2.0,2
459992,Male,No,48,Yes,Artist,1.0,1,1.0,1
462270,Male,Yes,51,Yes,Doctor,1.0,2,4.0,1
466711,Male,Yes,72,No,Executive,1.0,3,4.0,1
459614,Female,No,43,Yes,Artist,1.0,1,2.0,1
459850,Male,No,35,Yes,Artist,0.0,1,1.0,1
460665,Male,No,29,No,Entertainment,5.0,1,1.0,0
462841,Male,No,19,No,Healthcare,8.0,1,6.0,2
461761,Female,No,27,Yes,Healthcare,0.0,1,8.0,2
461573,Female,No,40,Yes,Engineer,1.0,1,5.0,2
463199,Female,Yes,52,Yes,Artist,1.0,1,3.0,1
465317,Male,No,23,No,Healthcare,0.0,1,4.0,2
461832,Male,No,31,Yes,Healthcare,0.0,1,3.0,2
464596,Female,Yes,35,Yes,Executive,0.0,1,2.0,1
466059,Male,Yes,25,No,Entertainment,1.0,2,2.0,2
463104,Female,Yes,47,No,Lawyer,0.0,1,1.0,1
459990,Male,Yes,37,Yes,Healthcare,1.0,2,2.0,1
463330,Male,No,20,No,Healthcare,1.0,1,4.0,2
459893,Female,Yes,68,No,Lawyer,1.0,2,2.0,1
467212,Female,No,28,Yes,Doctor,1.0,1,3.0,2
460913,Male,No,22,No,Healthcare,1.0,1,5.0,2
462266,Male,No,25,Yes,Doctor,8.0,1,5.0,0
461020,Female,No,20,No,Doctor,8.0,3,5.0,0
462838,Female,Yes,32,Yes,Homemaker,0.0,1,3.0,2
460159,Female,No,18,No,Entertainment,1.0,1,7.0,2
460974,Male,Yes,79,No,Lawyer,1.0,1,1.0,1
460312,Female,No,36,Yes,Entertainment,7.0,1,5.0,0
459919,Female,No,49,Yes,Artist,0.0,1,1.0,1
467381,Male,Yes,49,Yes,Entertainment,0.0,1,4.0,2
461707,Female,Yes,45,Yes,Artist,1.0,2,4.0,2
462461,Male,No,28,Yes,Doctor,1.0,1,3.0,2
465378,Female,Yes,57,Yes,Artist,4.0,2,3.0,1
459533,Female,No,41,Yes,Artist,1.0,1,1.0,1
461091,Female,Yes,37,Yes,Artist,3.0,2,3.0,2
466467,Female,Yes,36,Yes,Artist,1.0,2,3.0,2
462476,Male,Yes,45,Yes,Artist,4.0,2,2.0,1
459197,Female,Yes,39,Yes,Artist,0.0,2,2.0,1
464357,Male,No,40,Yes,Artist,7.0,1,1.0,0
459915,Female,No,29,Yes,Healthcare,1.0,1,3.0,2
463319,Female,Yes,73,No,Lawyer,1.0,3,3.0,1
466323,Male,No,28,No,Doctor,4.0,1,1.0,0
459363,Male,No,53,Yes,Artist,2.0,1,1.0,1
464700,Male,No,25,No,Doctor,2.0,1,1.0,1
461794,Female,No,19,No,Healthcare,5.0,1,5.0,2
462563,Female,Yes,52,Yes,Artist,0.0,2,2.0,1
465922,Female,No,31,Yes,Healthcare,9.0,1,3.0,0
464341,Male,No,35,Yes,Artist,2.0,1,2.0,1
467529,Male,Yes,47,Yes,Artist,2.0,2,2.0,1
464294,Male,Yes,68,No,Executive,1.0,3,2.0,1
461923,Female,Yes,42,Yes,Artist,2.0,2,2.0,1
466843,Female,No,38,No,Homemaker,13.0,1,2.0,0
462880,Male,Yes,25,No,Executive,1.0,3,3.0,2
464402,Male,No,37,Yes,Entertainment,7.0,1,1.0,0
462596,Female,No,31,No,Healthcare,0.0,1,1.0,1
466841,Male,No,21,No,Healthcare,1.0,1,6.0,2
464536,Male,Yes,28,Yes,Artist,0.0,2,3.0,2
462765,Female,Yes,50,Yes,Artist,1.0,3,8.0,2
461364,Female,No,46,No,Doctor,0.0,1,2.0,1
465836,Male,No,19,No,Executive,13.0,1,3.0,0
465208,Male,Yes,37,Yes,Artist,1.0,2,2.0,1
460416,Male,No,28,Yes,Healthcare,14.0,1,1.0,0
459787,Male,Yes,71,No,Lawyer,0.0,1,1.0,1
464276,Female,Yes,66,No,Marketing,0.0,3,2.0,1
460560,Female,Yes,57,Yes,Homemaker,9.0,2,2.0,0
467625,Female,Yes,40,Yes,Artist,0.0,2,2.0,1
460559,Female,No,49,Yes,Healthcare,8.0,1,1.0,0
463847,Male,Yes,41,No,Artist,2.0,2,3.0,2
464669,Female,Yes,42,No,Engineer,0.0,1,4.0,2
463141,Male,Yes,60,Yes,Artist,6.0,1,1.0,1
464149,Male,Yes,38,Yes,Artist,1.0,2,4.0,2
461777,Female,Yes,74,Yes,Lawyer,1.0,3,2.0,1
464505,Female,No,30,No,Doctor,9.0,1,5.0,0
463345,Female,No,20,No,Healthcare,4.0,1,4.0,2
459609,Female,No,43,Yes,Artist,1.0,1,1.0,1
465412,Male,No,32,Yes,Doctor,7.0,1,4.0,0
465195,Male,Yes,53,Yes,Executive,1.0,3,3.0,1
462550,Female,No,23,No,Healthcare,2.0,1,6.0,2
466896,Male,Yes,52,No,Artist,7.0,1,1.0,0
463851,Female,Yes,45,Yes,Artist,4.0,2,4.0,2
462452,Male,No,22,No,Healthcare,1.0,1,4.0,2
464399,Male,Yes,63,No,Entertainment,0.0,2,5.0,1
464782,Male,Yes,35,No,Marketing,0.0,1,3.0,2
465624,Male,No,39,Yes,Artist,8.0,1,3.0,0
462508,Male,Yes,37,Yes,Healthcare,0.0,1,7.0,2
462872,Female,Yes,47,No,Engineer,10.0,1,2.0,0
467535,Male,Yes,65,Yes,Lawyer,1.0,3,2.0,1
465793,Male,No,25,No,Healthcare,1.0,1,5.0,2
465892,Male,No,40,Yes,Artist,9.0,1,3.0,0
463666,Male,No,27,Yes,Executive,0.0,1,6.0,2
459015,Male,No,19,No,Healthcare,0.0,1,3.0,2
459699,Female,No,61,Yes,Engineer,9.0,2,3.0,0
466189,Female,Yes,56,Yes,Artist,0.0,2,2.0,1
466348,Male,No,53,Yes,Artist,1.0,1,2.0,1
459461,Female,Yes,39,Yes,Artist,0.0,1,1.0,1
460620,Male,Yes,55,Yes,Entertainment,0.0,2,4.0,1
463318,Male,Yes,65,Yes,Lawyer,0.0,1,2.0,1
462626,Female,No,26,Yes,Engineer,0.0,1,6.0,2
467554,Female,No,28,Yes,Healthcare,1.0,1,3.0,2
463502,Male,Yes,40,Yes,Executive,1.0,3,4.0,2
466651,Male,No,40,No,Entertainment,5.0,1,1.0,0
466885,Male,Yes,42,No,Executive,1.0,2,4.0,2
467439,Male,Yes,37,Yes,Entertainment,1.0,1,4.0,2
461749,Female,No,22,No,Healthcare,0.0,1,5.0,2
467134,Female,Yes,33,No,Healthcare,0.0,1,5.0,2
462753,Male,Yes,28,No,Executive,0.0,2,3.0,2
462259,Male,Yes,51,Yes,Artist,0.0,1,2.0,1
463537,Female,No,32,Yes,Healthcare,1.0,1,3.0,2
463217,Female,Yes,33,Yes,Healthcare,2.0,3,1.0,1
463689,Female,Yes,40,Yes,Doctor,1.0,1,1.0,1
466380,Male,Yes,36,Yes,Entertainment,5.0,1,2.0,0
463101,Female,No,27,No,Homemaker,8.0,1,1.0,0
466366,Male,No,18,No,Healthcare,0.0,1,3.0,2
465716,Female,No,59,Yes,Artist,0.0,1,2.0,1
463014,Male,Yes,53,Yes,Executive,0.0,3,3.0,1
459808,Male,Yes,38,No,Doctor,0.0,2,4.0,2
462443,Male,No,20,No,Healthcare,1.0,1,2.0,2
460453,Female,No,40,Yes,Doctor,7.0,1,1.0,0
466485,Male,Yes,37,Yes,Executive,9.0,3,2.0,0
467445,Male,Yes,31,No,Doctor,8.0,1,2.0,0
459448,Male,Yes,40,Yes,Executive,8.0,3,3.0,0
463500,Male,Yes,35,Yes,Executive,0.0,3,4.0,2
461507,Male,Yes,35,Yes,Entertainment,0.0,1,2.0,1
465918,Female,No,39,Yes,Artist,5.0,1,3.0,0
467533,Male,Yes,79,Yes,Lawyer,2.0,1,1.0,1
467029,Male,Yes,42,Yes,Artist,8.0,2,2.0,0
465749,Male,Yes,42,No,Engineer,1.0,2,3.0,1
460768,Female,No,32,No,Engineer,9.0,1,4.0,0
460146,Female,Yes,52,Yes,Engineer,1.0,2,3.0,1
464998,Male,Yes,59,Yes,Artist,1.0,3,2.0,1
467715,Male,Yes,51,Yes,Executive,4.0,3,3.0,1
462201,Female,No,32,Yes,Healthcare,0.0,1,1.0,1
467454,Male,Yes,49,Yes,Artist,1.0,1,1.0,1
460645,Female,No,40,No,Doctor,1.0,1,2.0,1
465129,Female,No,61,Yes,Entertainment,3.0,1,1.0,1
465913,Female,Yes,29,Yes,Artist,10.0,1,2.0,0
461068,Male,No,46,No,Marketing,1.0,1,4.0,2
466689,Male,No,28,Yes,Artist,8.0,1,3.0,0
460071,Female,No,53,Yes,Engineer,1.0,1,1.0,1
459817,Female,Yes,65,No,Marketing,1.0,1,1.0,1
460477,Male,No,32,No,Entertainment,0.0,1,6.0,2
467766,Female,No,31,No,Healthcare,6.0,1,3.0,0
460008,Male,No,25,No,Doctor,9.0,1,4.0,0
463775,Female,No,33,No,Engineer,9.0,1,3.0,0
461820,Female,Yes,38,Yes,Doctor,0.0,2,2.0,1
459226,Female,Yes,43,Yes,Artist,0.0,2,2.0,1
460961,Male,No,20,No,Healthcare,1.0,1,2.0,2
463503,Male,Yes,33,Yes,Entertainment,1.0,1,2.0,1
466365,Female,Yes,50,Yes,Artist,0.0,2,3.0,1
462632,Female,Yes,37,No,Engineer,0.0,2,4.0,2
460404,Male,Yes,38,Yes,Artist,5.0,1,7.0,2
460492,Female,No,43,No,Marketing,10.0,1,7.0,0
461571,Male,No,27,No,Healthcare,1.0,1,4.0,2
467624,Male,Yes,35,No,Entertainment,0.0,2,5.0,2
463880,Female,Yes,36,No,Engineer,0.0,1,3.0,2
462846,Female,No,20,No,Marketing,7.0,1,2.0,0
459233,Female,Yes,53,Yes,Marketing,6.0,1,1.0,0
464751,Male,Yes,36,No,Doctor,6.0,1,1.0,0
465939,Female,No,32,Yes,Engineer,0.0,1,2.0,2
467118,Male,Yes,55,Yes,Entertainment,1.0,2,3.0,1
463815,Male,Yes,37,Yes,Entertainment,0.0,2,2.0,1
460871,Female,No,27,Yes,Healthcare,0.0,1,2.0,2
459127,Male,No,43,Yes,Healthcare,1.0,1,7.0,2
460675,Female,No,32,Yes,Engineer,1.0,1,7.0,2
460165,Female,No,40,Yes,Entertainment,0.0,1,1.0,1
464522,Female,No,42,Yes,Engineer,11.0,1,1.0,0
460886,Male,No,37,Yes,Artist,0.0,1,1.0,1
462302,Female,No,25,No,Doctor,0.0,1,7.0,2
462184,Male,No,19,No,Doctor,0.0,1,4.0,2
462956,Male,Yes,42,No,Artist,7.0,2,5.0,0
466422,Male,Yes,33,No,Doctor,0.0,1,4.0,2
465324,Male,Yes,41,Yes,Artist,8.0,1,2.0,0
460668,Female,No,27,Yes,Doctor,8.0,1,2.0,0
467257,Male,No,22,No,Healthcare,10.0,1,4.0,0
460254,Female,No,32,Yes,Artist,1.0,1,2.0,2
467866,Male,Yes,50,Yes,Artist,1.0,2,3.0,1
461685,Female,No,30,Yes,Healthcare,4.0,1,4.0,2
467875,Female,No,23,No,Healthcare,4.0,1,4.0,2
460208,Male,No,27,No,Artist,9.0,1,8.0,2
462151,Female,No,35,Yes,Artist,8.0,1,1.0,0
462853,Male,No,23,No,Healthcare,1.0,1,2.0,2
465239,Male,Yes,56,Yes,Artist,0.0,2,3.0,1
461624,Female,Yes,41,Yes,Artist,1.0,2,3.0,2
467508,Female,No,25,No,Doctor,1.0,1,3.0,2
467318,Male,Yes,41,Yes,Doctor,1.0,1,2.0,1
466867,Female,No,27,No,Homemaker,14.0,1,1.0,0
